row,sunny,burger,extra
47510,0,4,3
47511,0,1,0
47512,0,4,0
47513,0,2,2
47514,1,0,4
47515,1,2,4
47516,0,0,3
47517,0,0,2
47518,0,2,4
47519,1,4,4
47520,0,1,1
47521,1,0,0
47522,1,4,4
47523,0,0,3
47524,0,4,1
47525,1,4,4
47526,0,1,0
47527,0,1,0
47528,0,4,1
47529,0,4,1
47530,0,3,2
47531,0,3,2
47532,0,0,1
47533,0,3,1
47534,0,0,3
47535,1,4,4
47536,1,4,4
47537,1,4,4
47538,0,1,1
47539,0,2,2
47540,0,4,1
47541,1,4,4
47542,1,3,4
47543,0,1,0
47544,0,4,1
47545,0,4,0
47546,0,0,3
47547,0,1,0
47548,1,0,0
47549,0,3,2
47550,0,0,3
47551,1,3,4
47552,0,1,4
47553,0,0,1
47554,0,0,3
47555,1,4,1
47556,0,1,0
47557,0,0,0
47558,0,4,1
47559,0,4,3
47560,0,4,1
47561,0,4,1
47562,1,4,4
47563,0,1,0
47564,0,0,3
47565,0,1,0
47566,1,0,4
47567,1,3,4
47568,0,4,1
47569,1,4,4
47570,0,4,1
47571,0,0,3
47572,0,4,0
47573,0,4,1
47574,1,1,4
47575,0,2,3
47576,0,0,3
47577,0,1,0
47578,0,4,1
47579,0,4,1
47580,0,4,1
47581,0,3,2
47582,0,4,1
47583,0,1,0
47584,0,0,0
47585,0,0,3
47586,0,2,2
47587,0,0,0
47588,0,1,1
47589,0,2,2
47590,0,4,1
47591,0,3,2
47592,0,1,0
47593,0,4,1
47594,0,0,3
47595,1,1,4
47596,0,3,2
47597,0,4,1
47598,0,4,0
47599,0,0,2
47600,1,0,4
47601,0,0,2
47602,0,1,0
47603,0,4,1
47604,0,4,1
47605,0,0,3
47606,0,4,1
47607,1,4,4
47608,0,4,1
47609,0,1,2
47610,1,4,4
47611,0,0,3
47612,0,1,0
47613,0,0,3
47614,0,4,1
47615,0,4,1
47616,0,4,1
47617,0,2,2
47618,0,1,0
47619,0,2,2
47620,0,2,2
47621,0,3,3
47622,0,4,1
47623,0,0,3
47624,0,4,1
47625,0,2,2
47626,0,0,2
47627,0,1,0
47628,1,4,4
47629,0,1,3
47630,0,4,3
47631,0,4,1
47632,1,4,4
47633,1,0,4
47634,0,4,0
47635,0,1,0
47636,1,0,0
47637,0,0,3
47638,0,4,1
47639,0,0,1
47640,0,1,0
47641,0,4,1
47642,0,4,0
47643,1,4,3
47644,0,4,1
47645,0,4,1
47646,0,0,3
47647,0,0,3
47648,0,4,3
47649,0,1,2
47650,0,4,3
47651,0,4,1
47652,0,4,1
47653,0,2,2
47654,1,4,2
47655,0,1,0
47656,0,2,2
47657,0,4,3
47658,0,0,3
47659,0,1,0
47660,0,4,0
47661,0,4,1
47662,0,1,0
47663,0,4,1
47664,0,1,0
47665,0,0,3
47666,0,4,1
47667,0,1,0
47668,0,4,1
47669,1,3,4
47670,0,1,0
47671,0,2,1
47672,0,3,4
47673,0,2,2
47674,0,1,2
47675,0,2,2
47676,0,4,1
47677,0,2,2
47678,0,4,1
47679,1,4,4
47680,0,1,2
47681,0,4,1
47682,0,1,0
47683,0,1,2
47684,0,1,0
47685,0,4,0
47686,0,1,0
47687,1,4,4
47688,0,4,1
47689,0,3,2
47690,0,1,0
47691,1,3,1
47692,0,0,0
47693,0,4,1
47694,0,2,2
47695,0,4,1
47696,0,1,0
47697,0,1,0
47698,1,2,4
47699,0,4,1
47700,0,4,1
47701,1,4,3
47702,1,0,4
47703,0,0,2
47704,0,4,1
47705,0,4,1
47706,0,2,2
47707,0,0,3
47708,0,4,1
47709,0,4,1
47710,0,1,0
47711,0,4,1
47712,0,0,0
47713,0,1,0
47714,0,4,2
47715,0,2,2
47716,0,4,1
47717,0,4,1
47718,1,1,0
47719,0,2,0
47720,1,1,2
47721,0,1,0
47722,0,2,2
47723,0,2,2
47724,0,3,3
47725,0,4,1
47726,0,2,2
47727,0,3,2
47728,1,4,2
47729,0,0,3
47730,0,1,3
47731,0,4,1
47732,1,2,4
47733,0,4,1
47734,0,3,2
47735,0,4,1
47736,1,2,4
47737,0,0,3
47738,0,4,3
47739,0,0,3
47740,0,1,0
47741,0,2,2
47742,0,1,0
47743,0,4,1
47744,0,1,3
47745,0,2,2
47746,0,4,2
47747,0,4,1
47748,0,3,2
47749,0,0,3
47750,0,0,3
47751,0,2,1
47752,0,4,1
47753,0,1,0
47754,0,0,3
47755,0,4,1
47756,0,3,2
47757,0,4,1
47758,0,0,3
47759,0,0,3
47760,0,1,0
47761,0,4,1
47762,0,4,1
47763,0,1,3
47764,0,4,1
47765,0,1,2
47766,0,4,3
47767,1,3,4
47768,0,0,3
47769,0,4,1
47770,0,0,3
47771,0,4,2
47772,0,1,0
47773,0,0,3
47774,0,1,0
47775,1,2,4
47776,0,0,0
47777,0,4,1
47778,1,1,4
47779,0,3,2
47780,0,1,0
47781,1,1,4
47782,0,4,0
47783,0,1,0
47784,0,3,0
47785,0,3,2
47786,0,4,1
47787,0,3,2
47788,0,1,0
47789,1,1,4
47790,0,3,4
47791,0,0,3
47792,0,0,3
47793,1,2,4
47794,0,4,0
47795,0,2,2
47796,0,4,2
47797,0,4,0
47798,0,1,0
47799,0,0,3
47800,1,1,4
47801,0,1,0
47802,0,0,3
47803,0,2,2
47804,1,1,4
47805,0,4,1
47806,0,3,2
47807,0,4,1
47808,0,3,4
47809,1,4,1
47810,0,0,1
47811,1,3,4
47812,0,4,1
47813,1,4,4
47814,0,1,0
47815,0,4,1
47816,0,1,0
47817,1,4,4
47818,0,4,1
47819,0,0,3
47820,0,3,2
47821,0,0,3
47822,1,0,2
47823,0,0,3
47824,0,3,2
47825,0,1,0
47826,0,4,1
47827,1,0,4
47828,1,1,4
47829,0,4,1
47830,1,4,0
47831,0,0,1
47832,1,1,0
47833,0,0,3
47834,0,0,3
47835,1,4,4
47836,1,1,4
47837,0,1,0
47838,0,2,2
47839,0,4,0
47840,0,4,1
47841,0,1,0
47842,0,0,3
47843,0,4,1
47844,1,2,4
47845,0,4,1
47846,0,1,0
47847,0,2,0
47848,1,0,4
47849,0,2,0
47850,0,4,1
47851,0,0,3
47852,0,4,1
47853,0,4,1
47854,0,1,1
47855,0,4,2
47856,0,1,0
47857,0,1,0
47858,0,4,1
47859,0,1,3
47860,1,1,4
47861,0,2,2
47862,1,1,4
47863,0,3,2
47864,1,2,4
47865,0,2,2
47866,0,4,1
47867,0,2,2
47868,0,2,2
47869,0,0,3
47870,0,4,1
47871,0,2,2
47872,0,4,1
47873,0,4,1
47874,0,1,2
47875,0,4,1
47876,1,1,4
47877,0,0,3
47878,0,1,0
47879,0,1,0
47880,0,4,1
47881,0,4,1
47882,0,4,2
47883,0,4,3
47884,0,4,1
47885,0,0,3
47886,1,3,4
47887,0,4,1
47888,0,4,2
47889,0,4,3
47890,0,3,2
47891,0,2,2
47892,0,3,2
47893,0,1,0
47894,0,3,2
47895,0,1,0
47896,0,1,0
47897,0,4,1
47898,0,4,1
47899,0,2,0
47900,1,4,3
47901,1,4,1
47902,0,4,1
47903,0,2,2
47904,0,4,1
47905,0,4,0
47906,0,4,2
47907,0,1,0
47908,0,3,2
47909,0,1,0
47910,0,4,2
47911,1,4,3
47912,1,2,4
47913,0,0,3
47914,1,0,3
47915,0,2,2
47916,0,1,0
47917,1,3,0
47918,0,1,0
47919,1,2,2
47920,0,3,2
47921,0,4,1
47922,0,4,3
47923,0,4,1
47924,1,0,3
47925,0,1,0
47926,0,4,3
47927,0,1,0
47928,0,2,0
47929,0,4,0
47930,0,0,0
47931,0,0,3
47932,0,1,0
47933,0,4,3
47934,0,1,0
47935,0,0,1
47936,1,3,4
47937,0,2,1
47938,0,4,1
47939,0,4,1
47940,0,4,0
47941,0,4,1
47942,0,4,0
47943,0,0,3
47944,0,0,3
47945,0,4,0
47946,0,2,2
47947,1,2,4
47948,0,4,1
47949,0,4,1
47950,1,0,4
47951,0,4,1
47952,0,2,0
47953,0,0,3
47954,0,1,0
47955,0,4,2
47956,1,4,4
47957,0,3,2
47958,0,4,1
47959,0,4,1
47960,1,1,4
47961,0,1,2
47962,0,2,2
47963,0,2,1
47964,0,1,0
47965,0,1,0
47966,1,1,4
47967,0,2,2
47968,0,4,1
47969,0,1,0
47970,0,3,2
47971,0,4,2
47972,0,1,0
47973,1,4,4
47974,0,2,2
47975,0,4,3
47976,0,1,0
47977,1,2,3
47978,0,1,0
47979,1,0,4
47980,0,0,3
47981,0,0,2
47982,0,4,1
47983,0,4,1
47984,0,4,1
47985,0,4,1
47986,0,1,0
47987,1,1,4
47988,0,3,2
47989,1,4,1
47990,0,1,0
47991,0,1,0
47992,0,2,0
47993,1,1,4
47994,0,3,2
47995,0,0,3
47996,0,3,2
47997,0,4,1
47998,0,1,0
47999,0,0,2
48000,1,3,4
48001,0,4,1
48002,0,4,1
48003,0,4,1
48004,0,4,0
48005,0,1,3
48006,0,4,1
48007,0,1,2
48008,0,4,1
48009,0,2,2
48010,1,4,4
48011,1,4,4
48012,1,4,4
48013,1,3,4
48014,0,2,2
48015,0,3,1
48016,0,4,1
48017,0,4,1
48018,0,1,0
48019,0,1,0
48020,0,4,3
48021,0,2,3
48022,0,3,0
48023,0,3,2
48024,0,4,1
48025,0,4,1
48026,0,1,0
48027,0,4,2
48028,0,3,0
48029,0,4,1
48030,1,2,4
48031,0,0,1
48032,0,0,3
48033,0,4,2
48034,0,4,3
48035,0,1,0
48036,0,2,3
48037,0,4,1
48038,0,1,0
48039,0,3,2
48040,0,0,3
48041,1,0,4
48042,0,1,0
48043,0,1,0
48044,0,1,1
48045,1,3,4
48046,0,4,1
48047,0,4,1
48048,0,4,1
48049,1,2,4
48050,0,3,2
48051,1,3,4
48052,0,4,1
48053,0,1,0
48054,1,4,4
48055,1,0,4
48056,0,2,2
48057,0,0,0
48058,0,0,2
48059,0,1,0
48060,1,4,4
48061,0,4,0
48062,1,1,4
48063,1,0,4
48064,0,0,2
48065,0,4,3
48066,1,1,4
48067,0,0,2
48068,0,1,0
48069,0,3,2
48070,0,4,1
48071,0,2,2
48072,0,2,2
48073,0,3,2
48074,1,4,4
48075,0,4,1
48076,0,3,3
48077,0,4,1
48078,0,2,2
48079,0,0,3
48080,0,3,1
48081,0,3,0
48082,0,2,2
48083,0,2,2
48084,0,4,1
48085,0,4,1
48086,0,4,1
48087,0,4,1
48088,0,4,1
48089,1,1,4
48090,1,2,4
48091,0,3,2
48092,0,4,1
48093,0,4,3
48094,0,4,0
48095,0,0,3
48096,0,0,3
48097,0,4,2
48098,0,4,1
48099,0,0,3
48100,0,0,1
48101,0,4,1
48102,0,1,0
48103,0,3,0
48104,0,2,2
48105,0,3,2
48106,0,4,1
48107,0,4,0
48108,0,0,3
48109,0,0,2
48110,0,1,0
48111,1,4,4
48112,0,2,2
48113,0,4,0
48114,0,1,0
48115,0,2,0
48116,0,0,1
48117,1,4,4
48118,0,4,0
48119,0,2,2
48120,1,3,4
48121,1,1,0
48122,0,0,3
48123,0,3,2
48124,0,3,2
48125,0,1,0
48126,0,3,1
48127,0,2,1
48128,1,4,4
48129,0,1,0
48130,0,0,1
48131,0,3,2
48132,0,4,1
48133,0,3,2
48134,0,3,1
48135,0,0,0
48136,0,1,1
48137,0,4,1
48138,0,4,1
48139,0,0,3
48140,1,0,4
48141,0,4,0
48142,0,2,2
48143,0,4,1
48144,0,0,3
48145,0,4,1
48146,0,1,1
48147,0,1,1
48148,1,2,3
48149,0,0,3
48150,0,1,2
48151,0,0,1
48152,0,1,0
48153,1,1,4
48154,0,0,1
48155,0,2,0
48156,0,2,2
48157,0,0,3
48158,1,0,4
48159,0,4,1
48160,1,4,4
48161,0,0,3
48162,0,1,0
48163,1,4,4
48164,0,4,1
48165,0,3,2
48166,1,4,4
48167,0,4,1
48168,1,4,4
48169,0,2,1
48170,0,4,1
48171,1,4,4
48172,0,4,1
48173,0,0,3
48174,0,4,0
48175,0,3,2
48176,0,4,1
48177,0,3,4
48178,0,2,2
48179,0,3,2
48180,0,0,3
48181,0,1,2
48182,0,2,2
48183,1,1,4
48184,0,0,3
48185,0,4,1
48186,1,4,3
48187,1,0,3
48188,0,4,1
48189,0,1,2
48190,0,2,2
48191,0,0,3
48192,0,1,0
48193,0,0,3
48194,0,4,1
48195,1,4,3
48196,0,4,1
48197,0,4,1
48198,0,0,3
48199,0,4,2
48200,0,1,0
48201,0,2,2
48202,0,1,0
48203,1,1,4
48204,0,1,0
48205,0,4,1
48206,1,3,4
48207,0,4,2
48208,0,4,1
48209,0,4,2
48210,0,2,2
48211,0,0,3
48212,1,4,4
48213,0,4,1
48214,0,4,0
48215,0,1,0
48216,0,1,0
48217,0,1,0
48218,0,0,3
48219,0,4,1
48220,1,4,4
48221,1,3,4
48222,0,4,1
48223,1,4,4
48224,0,0,1
48225,0,4,1
48226,1,0,4
48227,0,4,1
48228,0,1,2
48229,0,4,1
48230,0,2,3
48231,0,4,3
48232,1,4,4
48233,0,4,0
48234,0,4,1
48235,0,1,0
48236,1,4,4
48237,0,2,2
48238,1,0,4
48239,0,3,2
48240,0,4,1
48241,1,2,1
48242,0,4,1
48243,0,0,3
48244,0,4,1
48245,0,4,0
48246,0,1,0
48247,1,3,0
48248,0,4,1
48249,0,4,1
48250,1,4,4
48251,0,0,2
48252,0,0,3
48253,0,2,1
48254,0,0,3
48255,0,4,1
48256,0,4,0
48257,0,1,0
48258,0,3,2
48259,0,0,3
48260,0,4,1
48261,0,2,2
48262,0,4,3
48263,0,2,2
48264,0,4,1
48265,0,1,0
48266,0,4,1
48267,0,1,0
48268,0,4,1
48269,0,2,2
48270,0,0,3
48271,0,3,4
48272,0,4,1
48273,0,0,3
48274,0,4,1
48275,0,3,2
48276,0,0,3
48277,0,3,1
48278,0,4,1
48279,0,3,0
48280,1,0,4
48281,1,4,0
48282,0,1,0
48283,0,4,1
48284,0,0,3
48285,0,4,1
48286,1,4,4
48287,0,0,0
48288,1,4,4
48289,0,1,0
48290,1,4,4
48291,0,1,0
48292,0,1,0
48293,0,0,3
48294,0,4,0
48295,0,4,1
48296,0,4,2
48297,0,2,1
48298,1,1,4
48299,0,4,1
48300,1,1,3
48301,0,1,0
48302,0,4,2
48303,0,0,1
48304,0,2,0
48305,1,1,0
48306,0,1,3
48307,0,4,1
48308,0,1,0
48309,1,4,4
48310,0,4,2
48311,0,4,3
48312,0,1,0
48313,0,4,1
48314,0,3,2
48315,0,2,2
48316,0,4,1
48317,0,1,0
48318,0,0,2
48319,0,1,0
48320,1,4,4
48321,1,1,2
48322,0,4,0
48323,0,4,1
48324,0,4,1
48325,0,3,4
48326,0,4,1
48327,0,0,3
48328,1,4,4
48329,0,4,1
48330,1,1,4
48331,0,4,1
48332,0,3,2
48333,1,0,4
48334,0,1,2
48335,0,0,1
48336,0,4,3
48337,0,0,0
48338,0,1,0
48339,0,0,2
48340,0,4,1
48341,0,4,1
48342,0,4,2
48343,0,0,3
48344,0,0,3
48345,1,4,4
48346,0,2,1
48347,0,0,1
48348,0,3,2
48349,0,0,3
48350,0,4,0
48351,0,1,0
48352,0,4,1
48353,0,4,1
48354,0,4,0
48355,0,4,1
48356,1,3,4
48357,0,1,0
48358,0,3,4
48359,1,4,4
48360,0,4,1
48361,0,3,1
48362,0,3,2
48363,0,4,1
48364,1,4,0
48365,0,0,3
48366,0,4,3
48367,0,2,2
48368,0,1,2
48369,0,0,3
48370,0,1,0
48371,0,1,0
48372,0,1,0
48373,0,1,0
48374,0,4,1
48375,0,1,0
48376,0,1,0
48377,1,0,4
48378,0,0,0
48379,0,0,3
48380,0,1,0
48381,0,4,1
48382,0,1,0
48383,0,0,1
48384,0,1,0
48385,0,4,1
48386,0,3,1
48387,0,2,3
48388,0,1,0
48389,0,1,2
48390,0,4,0
48391,1,0,4
48392,0,4,1
48393,1,3,4
48394,0,0,2
48395,0,4,1
48396,0,0,1
48397,0,0,0
48398,0,3,2
48399,0,2,2
48400,0,0,3
48401,1,0,1
48402,0,3,3
48403,0,0,1
48404,0,4,3
48405,0,4,1
48406,0,4,3
48407,1,1,4
48408,0,4,1
48409,0,0,0
48410,1,2,4
48411,0,1,0
48412,0,4,1
48413,0,3,2
48414,0,4,1
48415,1,0,4
48416,0,4,1
48417,0,4,1
48418,0,4,2
48419,0,1,0
48420,0,1,2
48421,0,2,2
48422,1,4,4
48423,1,4,4
48424,1,4,4
48425,0,4,1
48426,0,2,2
48427,0,4,0
48428,0,3,0
48429,0,1,0
48430,1,4,4
48431,1,4,4
48432,0,2,2
48433,0,4,1
48434,0,3,2
48435,0,4,0
48436,0,3,4
48437,0,1,0
48438,0,4,3
48439,0,4,1
48440,0,2,2
48441,0,2,2
48442,0,4,1
48443,0,0,3
48444,0,3,1
48445,0,4,1
48446,0,0,0
48447,0,4,1
48448,0,4,1
48449,0,4,1
48450,0,1,0
48451,1,4,4
48452,0,2,2
48453,0,4,1
48454,0,2,2
48455,0,3,2
48456,0,0,3
48457,0,4,3
48458,1,4,4
48459,0,1,0
48460,0,4,1
48461,1,1,4
48462,1,4,2
48463,1,1,4
48464,0,1,0
48465,0,1,0
48466,1,4,1
48467,0,4,2
48468,0,4,3
48469,0,1,0
48470,0,4,3
48471,0,0,3
48472,0,0,2
48473,0,4,1
48474,0,0,2
48475,0,1,0
48476,0,4,1
48477,0,4,1
48478,0,4,3
48479,0,4,1
48480,0,1,0
48481,0,0,3
48482,0,4,3
48483,1,4,4
48484,0,4,1
48485,0,4,1
48486,0,4,1
48487,0,1,0
48488,1,2,4
48489,0,1,0
48490,1,4,4
48491,1,1,4
48492,0,0,3
48493,0,4,2
48494,0,4,1
48495,0,4,1
48496,0,3,0
48497,0,2,2
48498,0,0,3
48499,1,1,4
48500,0,4,1
48501,0,4,1
48502,0,3,4
48503,0,2,2
48504,0,1,0
48505,0,4,1
48506,0,0,2
48507,0,1,0
48508,1,4,4
48509,0,4,2
48510,1,0,4
48511,1,0,4
48512,0,4,1
48513,0,0,2
48514,0,4,1
48515,0,4,2
48516,0,4,1
48517,0,4,1
48518,0,2,2
48519,0,0,3
48520,0,0,3
48521,1,4,4
48522,1,4,4
48523,1,0,2
48524,1,2,1
48525,1,3,4
48526,0,0,3
48527,0,4,1
48528,0,4,3
48529,0,4,3
48530,0,4,0
48531,0,2,2
48532,0,4,1
48533,0,4,1
48534,0,4,1
48535,0,4,3
48536,1,4,4
48537,0,4,2
48538,0,1,0
48539,0,4,2
48540,0,1,0
48541,0,3,2
48542,0,0,3
48543,1,4,4
48544,0,1,0
48545,0,3,2
48546,0,4,1
48547,0,4,1
48548,1,1,0
48549,0,4,2
48550,0,1,2
48551,0,1,1
48552,0,4,2
48553,1,4,4
48554,0,0,3
48555,1,0,4
48556,1,1,4
48557,1,0,4
48558,1,0,4
48559,0,1,0
48560,0,4,2
48561,1,2,4
48562,1,2,4
48563,0,4,0
48564,1,0,4
48565,1,1,4
48566,0,4,0
48567,0,0,2
48568,0,3,2
48569,0,1,3
48570,1,1,4
48571,0,0,3
48572,0,4,2
48573,0,4,1
48574,0,3,2
48575,0,0,3
48576,0,4,1
48577,1,0,4
48578,0,4,0
48579,0,1,0
48580,0,1,0
48581,0,4,3
48582,0,3,2
48583,0,1,4
48584,0,4,1
48585,1,4,4
48586,1,0,4
48587,0,4,1
48588,0,0,3
48589,1,0,4
48590,0,0,3
48591,0,4,4
48592,1,4,4
48593,1,4,1
48594,0,0,3
48595,1,2,0
48596,1,2,3
48597,0,0,3
48598,0,4,3
48599,1,4,3
48600,1,1,4
48601,1,4,4
48602,0,4,1
48603,0,0,3
48604,0,3,4
48605,0,3,2
48606,0,4,2
48607,0,4,1
48608,1,0,4
48609,0,2,2
48610,0,0,3
48611,0,4,1
48612,0,4,1
48613,0,0,4
48614,0,0,3
48615,0,1,1
48616,0,4,3
48617,0,4,1
48618,1,3,1
48619,0,1,0
48620,0,1,3
48621,1,0,4
48622,1,1,4
48623,0,1,3
48624,0,4,1
48625,0,4,3
48626,1,4,4
48627,0,3,2
48628,0,4,1
48629,0,4,1
48630,0,1,0
48631,0,0,3
48632,0,4,1
48633,0,4,1
48634,0,3,4
48635,1,2,4
48636,0,1,1
48637,0,3,2
48638,0,0,2
48639,0,3,0
48640,0,4,1
48641,0,2,2
48642,0,1,0
48643,0,1,0
48644,0,1,0
48645,0,1,0
48646,0,4,1
48647,0,1,0
48648,0,0,3
48649,0,0,3
48650,1,0,4
48651,1,1,4
48652,0,2,2
48653,0,4,1
48654,0,4,1
48655,0,4,1
48656,0,4,1
48657,0,0,3
48658,0,1,3
48659,0,1,0
48660,0,0,0
48661,0,4,1
48662,1,2,1
48663,0,1,0
48664,0,2,2
48665,1,4,1
48666,0,4,1
48667,0,3,2
48668,1,4,4
48669,0,4,1
48670,0,1,0
48671,0,1,0
48672,0,1,0
48673,0,1,0
48674,0,0,3
48675,0,0,2
48676,0,0,3
48677,1,4,4
48678,1,4,4
48679,0,0,1
48680,0,4,1
48681,0,4,1
48682,0,2,1
48683,0,4,3
48684,0,0,3
48685,0,4,1
48686,0,1,4
48687,0,4,1
48688,0,4,0
48689,0,4,2
48690,1,4,4
48691,1,0,3
48692,0,1,0
48693,0,4,2
48694,0,3,2
48695,0,4,1
48696,0,4,3
48697,0,1,3
48698,0,4,1
48699,0,4,1
48700,0,0,3
48701,1,0,4
48702,0,2,3
48703,0,4,1
48704,0,4,1
48705,0,2,2
48706,1,4,0
48707,0,4,1
48708,1,4,4
48709,0,2,2
48710,1,0,4
48711,1,4,4
48712,0,4,1
48713,0,1,0
48714,1,4,3
48715,0,1,2
48716,0,4,1
48717,1,4,4
48718,0,0,1
48719,1,0,4
48720,1,2,1
48721,0,4,2
48722,0,0,1
48723,0,0,3
48724,0,0,3
48725,0,3,2
48726,0,2,2
48727,0,0,3
48728,0,2,2
48729,0,4,1
48730,0,1,0
48731,0,1,0
48732,0,4,3
48733,1,4,4
48734,0,1,0
48735,0,0,3
48736,0,1,0
48737,0,4,3
48738,0,4,1
48739,1,1,4
48740,1,0,4
48741,0,4,1
48742,1,1,4
48743,1,2,4
48744,1,0,4
48745,1,4,4
48746,0,1,0
48747,0,1,1
48748,0,1,0
48749,0,4,1
48750,0,0,3
48751,0,0,3
48752,1,1,4
48753,0,1,0
48754,0,4,3
48755,0,4,3
48756,0,4,1
48757,0,1,0
48758,1,2,4
48759,1,2,4
48760,0,0,2
48761,0,0,2
48762,0,1,0
48763,0,4,1
48764,0,3,1
48765,0,4,2
48766,1,4,4
48767,0,4,0
48768,0,2,2
48769,0,2,3
48770,0,1,0
48771,0,1,0
48772,1,2,4
48773,1,0,4
48774,0,4,1
48775,1,1,4
48776,0,1,0
48777,0,2,2
48778,0,4,1
48779,0,1,0
48780,0,2,0
48781,1,0,0
48782,1,4,0
48783,0,4,0
48784,0,4,1
48785,1,4,4
48786,0,4,1
48787,0,1,0
48788,0,2,2
48789,0,4,1
48790,1,4,4
48791,0,4,1
48792,1,4,4
48793,1,1,4
48794,0,2,2
48795,0,1,0
48796,0,4,1
48797,0,3,3
48798,0,2,2
48799,0,2,2
48800,0,0,3
48801,0,4,1
48802,0,4,0
48803,0,1,0
48804,0,4,3
48805,0,4,0
48806,0,4,1
48807,1,2,4
48808,0,4,3
48809,0,3,1
48810,0,0,2
48811,0,4,2
48812,0,1,0
48813,0,4,0
48814,1,1,1
48815,0,4,0
48816,0,4,1
48817,1,4,4
48818,0,4,1
48819,0,4,1
48820,0,0,3
48821,0,1,2
48822,0,3,1
48823,0,2,1
48824,0,1,3
48825,1,1,4
48826,0,2,2
48827,0,4,1
48828,1,3,3
48829,0,4,1
48830,0,4,1
48831,0,1,2
48832,0,4,1
48833,0,3,0
48834,0,4,1
48835,0,4,1
48836,0,0,3
48837,0,4,3
48838,0,4,0
48839,0,1,0
48840,1,1,4
48841,1,3,2
48842,0,0,0
48843,1,2,1
48844,0,4,0
48845,0,0,3
48846,0,2,2
48847,1,1,4
48848,0,2,3
48849,0,4,1
48850,1,4,4
48851,0,4,1
48852,0,4,1
48853,0,1,0
48854,0,3,2
48855,0,4,1
48856,1,0,4
48857,0,1,0
48858,0,4,2
48859,0,4,1
48860,1,3,4
48861,1,0,4
48862,0,4,1
48863,0,0,3
48864,0,4,0
48865,0,1,2
48866,0,1,0
48867,0,3,4
48868,1,4,2
48869,0,0,3
48870,0,0,2
48871,0,1,0
48872,0,0,3
48873,1,1,4
48874,0,3,2
48875,0,0,3
48876,0,0,4
48877,0,1,0
48878,0,4,3
48879,0,1,0
48880,0,4,1
48881,0,0,3
48882,0,4,1
48883,0,4,1
48884,0,0,0
48885,0,4,1
48886,0,4,1
48887,0,1,0
48888,1,1,4
48889,0,0,3
48890,1,4,4
48891,0,0,1
48892,0,2,2
48893,0,0,3
48894,0,1,0
48895,0,1,0
48896,1,4,4
48897,0,4,1
48898,0,0,3
48899,1,1,4
48900,0,0,1
48901,0,1,2
48902,0,2,2
48903,1,2,4
48904,0,1,0
48905,0,4,1
48906,1,4,4
48907,0,3,2
48908,0,0,3
48909,0,4,2
48910,0,4,1
48911,1,4,4
48912,1,3,4
48913,0,1,0
48914,0,0,3
48915,0,4,1
48916,0,3,3
48917,0,1,0
48918,0,4,1
48919,0,0,0
48920,0,0,3
48921,0,4,1
48922,0,4,1
48923,0,3,2
48924,1,0,0
48925,0,2,2
48926,0,1,1
48927,1,3,4
48928,1,0,4
48929,0,4,1
48930,0,4,1
48931,0,1,0
48932,0,1,0
48933,0,1,0
48934,0,4,1
48935,1,4,1
48936,0,0,3
48937,0,2,2
48938,1,1,3
48939,0,3,1
48940,1,4,2
48941,0,2,3
48942,0,1,0
48943,0,4,1
48944,0,0,3
48945,0,2,2
48946,1,4,4
48947,0,4,1
48948,0,4,1
48949,0,1,0
48950,0,1,1
48951,1,4,4
48952,0,4,1
48953,0,2,1
48954,0,4,1
48955,1,2,4
48956,0,1,0
48957,0,4,1
48958,0,4,1
48959,0,4,1
48960,0,1,0
48961,1,4,4
48962,0,4,1
48963,1,4,4
48964,0,2,3
48965,0,4,1
48966,0,1,0
48967,0,1,0
48968,0,0,3
48969,0,2,2
48970,0,4,0
48971,0,0,3
48972,0,0,3
48973,0,0,3
48974,0,2,2
48975,0,3,1
48976,1,2,0
48977,0,2,0
48978,0,3,3
48979,0,0,3
48980,0,4,1
48981,0,1,3
48982,0,4,3
48983,0,2,0
48984,0,4,1
48985,0,4,2
48986,0,4,1
48987,0,1,3
48988,1,2,4
48989,0,1,0
48990,0,0,3
48991,0,4,1
48992,0,0,3
48993,0,4,1
48994,0,4,1
48995,0,0,3
48996,0,4,3
48997,0,4,3
48998,0,2,2
48999,0,0,1
49000,0,0,3
49001,0,4,3
49002,0,3,2
49003,0,0,3
49004,1,3,4
49005,0,3,3
49006,0,4,1
49007,1,2,4
49008,1,3,4
49009,0,4,0
49010,0,0,1
49011,0,4,1
49012,1,0,4
49013,1,4,4
49014,1,1,4
49015,0,0,3
49016,0,3,2
49017,0,4,1
49018,0,1,0
49019,0,4,0
49020,0,4,3
49021,0,4,1
49022,0,4,1
49023,0,1,3
49024,0,4,1
49025,0,4,1
49026,0,1,3
49027,0,0,3
49028,0,4,1
49029,0,3,2
49030,0,3,2
49031,0,4,1
49032,1,0,1
49033,0,4,1
49034,1,4,4
49035,0,4,1
49036,0,1,0
49037,1,4,0
49038,1,1,4
49039,0,1,0
49040,1,0,4
49041,1,0,3
49042,0,4,3
49043,0,0,3
49044,1,2,2
49045,0,0,2
49046,0,4,1
49047,0,4,3
49048,0,2,2
49049,0,4,1
49050,0,4,1
49051,1,2,4
49052,0,1,1
49053,1,4,4
49054,0,4,1
49055,0,1,0
49056,0,3,2
49057,0,2,2
49058,1,4,2
49059,1,0,4
49060,0,1,1
49061,0,0,3
49062,0,1,2
49063,0,0,1
